notice_id,candidate_count,portal_id
N000418,3,P097
N000426,3,P227
N000434,2,P001
N000442,0,P029
N000450,0,P260
N000458,0,P001
N000466,0,P240
N000474,0,P002
N000482,0,P089
N000490,4,P003
N000498,0,P232
N000506,4,P232
N000514,3,P006
N000522,3,P001
N000530,6,P172
N000538,0,P094
N000546,6,P087
N000554,5,P181
N000562,0,P002
N000570,1,P240
N000578,3,P225
N000586,1,P094
N000594,1,P005
N000602,1,P038
N000610,0,P232
N000618,3,P003
N000626,1,P004
N000634,0,P001
N000642,0,P002
N000650,5,P005
N000658,0,P002
N000666,2,P001
N000674,4,P094
N000682,0,P145
N000690,2,P094
N000698,0,P094
N000706,5,P041
N000714,1,P094
N000722,0,P183
N000730,4,P031
N000738,0,P216
N000746,7,P207
N000754,2,P003
N000762,6,P137
N000770,0,P044
N000778,0,P013
N000786,4,P004
N000794,1,P005
N000802,0,P003
N000810,0,P006
N000818,3,P094
N000826,1,P002
N000834,8,P001
N000842,0,P094
N000850,0,P122
N000858,3,P003
N000866,0,P003
N000874,3,P215
N000882,3,P094
N000890,3,P240
N000898,3,P240
N000906,1,P172
N000914,4,P021
N000922,5,P003
N000930,2,P026
N000938,1,P005
N000946,0,P088
N000954,0,P102
N000962,3,P215
N000970,2,P158
N000978,1,P020
N000986,0,P013
N000994,2,P003
N001002,1,P006
N001010,0,P005
N001018,3,P080
N001026,0,P003
N001034,0,P001
N001042,4,P255
N001050,1,P255
N001058,0,P006
N001066,0,P001
N001074,2,P005
N001082,0,P005
N001090,2,P076
N001098,2,P104
N001106,2,P094
N001114,0,P001
N001122,4,P182
N001130,4,P020
N001138,0,P004
N001146,0,P151
N001154,0,P240
N001162,0,P001
N001170,2,P146
N001178,0,P094
N001186,2,P227
N001194,1,P240
N001202,0,P044
N001210,0,P094
N001218,0,P013
N001226,0,P001
N001234,2,P240
N001242,1,P005
N001250,1,P020
N001258,4,P137
N001266,5,P238
N001274,6,P240
N001282,0,P001
N001290,1,P094
N001298,0,P006
N001306,4,P094
N001314,0,P005
N001322,2,P094
N001330,0,P004
N001338,1,P094
N001346,1,P148
N001354,0,P003
N001362,0,P136
N001370,3,P004
N001378,0,P094
N001386,4,P044
N001394,0,P003
N001402,0,P005
N001410,0,P088
N001418,1,P020
N001426,0,P141
N001434,3,P044
N001442,3,P005
N001450,0,P181
N001458,0,P094
N001466,1,P170
N001474,0,P010
N001482,1,P020
N001490,2,P143
N001498,2,P001
N001506,0,P221
N001514,0,P207
N001522,2,P001
N001530,3,P094
N001538,0,P003
N001546,2,P003
N001554,0,P005
N001562,0,P002
N001570,3,P094
N001578,4,P003
N001586,0,P003
N001594,5,P014
N001602,0,P006
N001610,1,P094
N001618,1,P005
N001626,0,P179
N001634,0,P094
N001642,1,P087
N001650,2,P094
N001658,3,P136
N001666,6,P003
N001674,1,P042
N001682,0,P217
N001690,0,P003
N001698,1,P005
N001706,1,P094
N001714,0,P001
N001722,0,P006
N001730,0,P020
N001738,5,P228
N001746,0,P003
N001754,1,P094
N001762,0,P004
N001770,0,P047
N001778,5,P027
N001786,2,P020
N001794,0,P098
N001802,1,P097
N001810,0,P026
N001818,0,P240
N001826,1,P005
N001834,7,P255
N001842,0,P006
N001850,1,P240
N001858,1,P071
N001866,2,P002
N001874,2,P251
N001882,0,P215
N001890,0,P143
N001898,4,P232
N001906,2,P094
N001914,0,P006
N001922,2,P101
N001930,0,P004
N001938,2,P094
N001946,0,P209
N001954,1,P006
N001962,2,P136
N001970,1,P246
N001978,0,P002
N001986,0,P201
N001994,7,P029
N002002,0,P005
N002010,3,P257
N002018,0,P001
N002026,1,P003
N002034,6,P094
N002042,1,P003
N002050,0,P003
N002058,1,P005
N002066,0,P003
N002074,2,P020
N002082,1,P190
N002090,0,P005
N002098,1,P181
N002106,4,P086
N002114,8,P228
N002122,0,P025
N002130,3,P240
N002138,4,P094
N002146,0,P136
N002154,4,P006
N002162,1,P006
N002170,1,P001
N002178,0,P240
N002186,0,P094
N002194,1,P227
N002202,5,P006
N002210,2,P020
N002218,3,P240
N002226,0,P004
N002234,0,P004
N002242,2,P234
N002250,0,P228
N002258,0,P002
N002266,0,P094
N002274,2,P094
N002282,2,P006
N002290,0,P005
N002298,0,P094
N002306,1,P003
N002314,0,P088
N002322,0,P180
N002330,2,P020
N002338,1,P045
N002346,3,P004
N002354,0,P094
N002362,1,P094
N002370,1,P217
N002378,5,P006
N002386,4,P001
N002394,4,P232
N002402,0,P005
N002410,0,P209
N002418,6,P020
N002426,5,P005
N002434,2,P056
N002442,2,P094
N002450,1,P005
N002458,1,P094
N002466,0,P004
N002474,5,P062
N002482,5,P094
N002490,7,P167
N002498,7,P004
N002506,0,P088
N002514,5,P240
N002522,0,P114
N002530,2,P005
N002538,5,P028
N002546,0,P200
N002554,1,P096
N002562,2,P094
N002570,2,P006
N002578,1,P005
N002586,0,P141
N002594,4,P246
N002602,4,P020
N002610,0,P094
N002618,2,P094
N002626,1,P005
N002634,1,P005
N002642,0,P094
N002650,0,P217
N002658,2,P260
N002666,1,P181
N002674,7,P005
N002682,0,P184
N002690,1,P067
N002698,1,P004
N002706,2,P003
N002714,1,P079
N002722,1,P002
N002730,0,P240
N002738,5,P234
N002746,1,P146
N002754,1,P225
N002762,4,P248
N002770,2,P006
N002778,2,P094
N002786,0,P006
N002794,4,P094
N002802,1,P002
N002810,0,P151
N002818,1,P096
N002826,5,P004
N002834,0,P004
N002842,0,P052
N002850,2,P106
N002858,1,P041
N002866,0,P001
N002874,4,P094
N002882,0,P004
N002890,2,P002
N002898,0,P056
N002906,0,P044
N002914,0,P021
N002922,0,P094
N002930,3,P004
N002938,0,P069
N002946,1,P006
N002954,0,P141
N002962,5,P240
N002970,0,P001
N002978,2,P094
N002986,0,P003
N002994,5,P005
N003002,0,P001
N003010,2,P020
N003018,0,P004
N003026,2,P217
N003034,0,P003
N003042,1,P004
N003050,1,P002
N003058,2,P138
N003066,0,P003
N003074,3,P005
N003082,6,P003
N003090,5,P189
N003098,0,P006
N003106,3,P094
N003114,0,P003
N003122,1,P001
N003130,2,P002
N003138,1,P204
N003146,2,P096
N003154,2,P002
N003162,2,P200
N003170,0,P157
N003178,6,P020
N003186,1,P215
N003194,0,P094
N003202,3,P094
N003210,1,P061
N003218,0,P167
N003226,2,P044
N003234,0,P094
N003242,0,P044
N003250,3,P061
N003258,1,P006
N003266,4,P094
N003274,0,P006
N003282,0,P002
N003290,0,P004
N003298,0,P200
N003306,0,P002
N003314,0,P003
N003322,3,P036
N003330,0,P001
N003338,3,P003
N003346,4,P001
N003354,2,P097
N003362,3,P094
N003370,0,P020
N003378,1,P215
N003386,6,P214
N003394,3,P255
N003402,0,P236
N003410,2,P212
N003418,1,P185
N003426,0,P006
N003434,1,P005
N003442,0,P088
N003450,1,P003
N003458,4,P122
N003466,3,P094
N003474,2,P044
N003482,4,P020
N003490,0,P046
N003498,4,P026
N003506,1,P094
N003514,0,P004
N003522,0,P004
N003530,4,P096
N003538,1,P240
N003546,0,P094
N003554,4,P094
N003562,0,P215
N003570,1,P120
N003578,0,P002
N003586,6,P217
N003594,0,P240
N003602,1,P213
N003610,2,P004
N003618,0,P094
N003626,2,P006
N003634,0,P005
N003642,7,P248
N003650,0,P235
N003658,5,P195
N003666,1,P120
N003674,0,P004
N003682,6,P020
N003690,0,P002
N003698,4,P175
N003706,4,P215
N003714,1,P003
N003722,0,P094
N003730,0,P013
N003738,1,P094
N003746,0,P232
N003754,0,P001
N003762,0,P240
N003770,0,P136
N003778,6,P161
N003786,7,P002
N003794,1,P094
N003802,0,P013
N003810,3,P004
N003818,1,P167
N003826,1,P017
N003834,0,P001
N003842,4,P136
N003850,0,P209
N003858,0,P094
N003866,4,P146
N003874,6,P002
N003882,0,P004
N003890,0,P013
N003898,0,P005
N003906,2,P026
N003914,7,P183
N003922,7,P006
N003930,0,P006
N003938,2,P003
N003946,1,P020
N003954,0,P005
N003962,0,P094
N003970,6,P179
N003978,0,P005
N003986,0,P228
N003994,0,P006
N004002,2,P003
N004010,0,P217
N004018,0,P094
N004026,1,P041
N004034,1,P094
N004042,0,P094
N004050,0,P189
N004058,3,P014
N004066,4,P035
N004074,0,P003
N004082,0,P004
N004090,0,P003
N004098,1,P005
N004106,0,P002
N004114,0,P037
N004122,3,P006
N004130,4,P006
N004138,0,P229
N004146,0,P195
N004154,2,P072
N004162,0,P221
N004170,0,P001
N004178,4,P006
N004186,0,P004
N004194,3,P215
N004202,4,P093
N004210,0,P240
N004218,0,P004
N004226,4,P213
N004234,4,P061
N004242,4,P094
N004250,7,P240
N004258,0,P231
N004266,6,P194
N004274,2,P001
N004282,4,P215
N004290,3,P004
N004298,1,P006
N004306,1,P044
N004314,0,P226
N004322,0,P004
N004330,5,P255
N004338,3,P168
N004346,0,P015
N004354,6,P044
N004362,6,P005
N004370,4,P088
N004378,2,P028
N004386,0,P013
N004394,0,P001
N004402,3,P189
N004410,2,P005
N004418,3,P006
N004426,0,P004
N004434,4,P098
N004442,4,P094
N004450,0,P004
N004458,0,P094
N004466,0,P001
N004474,1,P003
N004482,2,P018
N004490,2,P005
N004498,0,P011
N004506,2,P020
N004514,0,P001
N004522,0,P005
N004530,1,P094
N004538,0,P005
N004546,1,P202
N004554,2,P004
N004562,0,P039
N004570,3,P232
N004578,3,P006
N004586,0,P005
N004594,0,P094
N004602,1,P190
N004610,3,P217
N004618,0,P002
N004626,0,P241
N004634,5,P002
N004642,1,P005
N004650,3,P001
N004658,3,P189
N004666,2,P094
N004674,0,P006
N004682,1,P240
N004690,0,P094
N004698,0,P006
N004706,6,P006
N004714,3,P203
N004722,0,P020
N004730,0,P020
N004738,1,P213
N004746,0,P232
N004754,0,P005
N004762,0,P005
N004770,5,P004
N004778,4,P227
N004786,3,P073
N004794,0,P123
N004802,1,P028
N004810,0,P004
N004818,0,P020
N004826,0,P255
N004834,4,P001
N004842,5,P002
N004850,1,P217
N004858,4,P241
N004866,1,P001
N004874,1,P183
N004882,0,P057
N004890,1,P005
N004898,0,P005
N004906,5,P182
N004914,1,P044
N004922,0,P005
N004930,1,P004
N004938,1,P255
N004946,0,P006
N004954,4,P061
N004962,1,P004
N004970,7,P240
N004978,0,P006
N004986,0,P004
N004994,0,P029
N005002,3,P036
N005010,2,P124
N005018,0,P094
N005026,0,P240
N005034,5,P027
N005042,2,P065
N005050,1,P065
N005058,1,P003
N005066,5,P113
N005074,2,P001
N005082,0,P017
N005090,0,P240
N005098,0,P061
N005106,4,P005
N005114,4,P075
N005122,2,P094
N005130,3,P001
N005138,1,P094
N005146,0,P001
N005154,7,P071
N005162,0,P002
N005170,0,P005
N005178,2,P053
N005186,1,P094
N005194,1,P061
N005202,3,P006
N005210,2,P191
N005218,1,P204
N005226,0,P005
N005234,0,P094
N005242,4,P040
N005250,5,P094
N005258,0,P003
N005266,1,P004
N005274,3,P005
N005282,5,P175
N005290,0,P221
N005298,5,P020
N005306,4,P003
N005314,0,P005
N005322,4,P215
N005330,0,P004
N005338,0,P001
N005346,2,P039
N005354,2,P002
N005362,0,P002
N005370,0,P083
N005378,2,P094
N005386,0,P020
N005394,2,P241
N005402,2,P028
N005410,0,P006
N005418,3,P094
N005426,1,P200
N005434,0,P016
N005442,4,P005
N005450,3,P175
N005458,0,P215
N005466,1,P005
N005474,0,P003
N005482,0,P005
N005490,0,P006
N005498,3,P029
N005506,5,P094
N005514,0,P094
N005522,1,P001
N005530,0,P096
N005538,1,P002
N005546,2,P006
N005554,4,P044
N005562,0,P189
N005570,3,P005
N005578,0,P002
N005586,0,P094
N005594,2,P027
N005602,0,P004
N005610,0,P117
N005618,4,P001
N005626,0,P094
N005634,0,P238
N005642,0,P006
N005650,0,P153
N005658,0,P172
N005666,1,P094
N005674,2,P003
N005682,2,P044
N005690,1,P158
N005698,0,P227
N005706,0,P006
N005714,1,P073
N005722,5,P031
N005730,2,P091
N005738,0,P003
N005746,1,P006
N005754,0,P004
N005762,6,P002
N005770,4,P042
N005778,2,P005
N005786,4,P150
N005794,5,P228
N005802,0,P063
N005810,2,P157
N005818,1,P003
N005826,2,P094
N005834,1,P001
N005842,1,P044
N005850,0,P044
N005858,1,P054
N005866,0,P005
N005874,0,P200
N005882,1,P006
N005890,3,P094
N005898,1,P014
N005906,1,P203
N005914,0,P062
N005922,4,P091
N005930,2,P177
N005938,4,P203
N005946,0,P004
N005954,0,P122
N005962,0,P020
N005970,0,P094
N005978,0,P184
N005986,5,P002
N005994,0,P006
N006002,0,P005
N006010,6,P135
N006018,6,P020
N006026,0,P013
N006034,0,P240
N006042,0,P191
N006050,0,P003
N006058,5,P223
N006066,2,P060
N006074,0,P003
N006082,2,P044
N006090,1,P215
N006098,0,P005
N006106,6,P063
N006114,7,P216
N006122,0,P094
N006130,2,P093
N006138,0,P003
N006146,1,P005
N006154,1,P013
N006162,1,P007
N006170,3,P004
N006178,1,P002
N006186,3,P004
N006194,0,P002
N006202,0,P235
N006210,0,P094
N006218,4,P004
N006226,3,P203
N006234,2,P181
N006242,0,P004
N006250,1,P004
N006258,4,P181
N006266,1,P004
N006274,0,P002
N006282,5,P240
N006290,2,P006
N006298,2,P003
N006306,2,P004
N006314,1,P246
N006322,0,P002
N006330,1,P094
N006338,2,P166
N006346,0,P003
N006354,1,P001
N006362,0,P094
N006370,3,P096
N006378,0,P004
N006386,0,P136
N006394,0,P005
N006402,0,P020
N006410,6,P006
N006418,0,P006
N006426,0,P005
N006434,1,P002
N006442,0,P005
N006450,2,P002
N006458,0,P006
N006466,1,P031
N006474,2,P081
N006482,2,P191
N006490,5,P094
N006498,3,P004
N006506,0,P006
N006514,4,P003
N006522,1,P004
N006530,2,P094
N006538,1,P005
N006546,1,P004
N006554,3,P002
N006562,0,P005
N006570,2,P004
N006578,1,P002
N006586,4,P003
N006594,2,P111
N006602,5,P049
N006610,1,P088
N006618,5,P006
N006626,5,P089
N006634,0,P006
N006642,1,P094
N006650,1,P091
N006658,2,P214
N006666,2,P094
N006674,3,P020
N006682,5,P001
N006690,0,P155
N006698,0,P001
N006706,2,P252
N006714,8,P246
N006722,5,P005
N006730,2,P006
N006738,5,P106
N006746,0,P005
N006754,0,P006
N006762,3,P240
N006770,1,P003
N006778,4,P041
N006786,3,P005
N006794,2,P006
N006802,2,P005
N006810,8,P004
N006818,4,P004
N006826,0,P001
N006834,2,P005
N006842,6,P227
N006850,2,P238
N006858,4,P014
N006866,1,P094
N006874,1,P004
N006882,0,P094
N006890,3,P028
N006898,0,P005
N006906,3,P129
N006914,3,P027
N006922,4,P044
N006930,0,P006
N006938,2,P063
N006946,0,P229
N006954,0,P005
N006962,1,P001
N006970,0,P094
N006978,4,P094
N006986,0,P094
N006994,3,P069
N007002,7,P005
N007010,2,P094
N007018,3,P044
N007026,6,P141
N007034,0,P094
N007042,0,P004
N007050,0,P146
N007058,3,P001
N007066,0,P094
N007074,4,P168
N007082,0,P094
N007090,4,P019
N007098,4,P034
N007106,0,P240
N007114,0,P002
N007122,3,P005
N007130,8,P215
N007138,0,P005
N007146,2,P136
N007154,1,P006
N007162,2,P194
N007170,3,P223
N007178,4,P044
N007186,1,P213
N007194,0,P094
N007202,1,P004
N007210,0,P202
N007218,0,P114
N007226,0,P002
N007234,5,P003
N007242,2,P181
N007250,0,P006
N007258,0,P216
N007266,0,P005
N007274,4,P031
N007282,0,P001
N007290,0,P003
N007298,1,P240
N007306,0,P004
N007314,1,P003
N007322,1,P221
N007330,3,P003
N007338,2,P246
N007346,4,P094
N007354,4,P062
N007362,3,P038
N007370,2,P048
N007378,1,P001
N007386,0,P240
N007394,2,P006
N007402,0,P094
N007410,1,P058
N007418,4,P020
N007426,0,P004
N007434,1,P098
N007442,1,P002
N007450,7,P094
N007458,1,P004
N007466,5,P215
N007474,1,P002
N007482,4,P058
N007490,2,P004
N007498,2,P116
N007506,0,P218
N007514,3,P152
N007522,0,P136
N007530,0,P094
N007538,3,P006
N007546,1,P004
N007554,2,P004
N007562,0,P005
N007570,2,P005
N007578,0,P001
N007586,2,P053
N007594,1,P001
N007602,2,P003
N007610,4,P094
N007618,1,P004
N007626,0,P094
N007634,1,P094
N007642,0,P056
N007650,0,P025
N007658,5,P181
N007666,0,P044
N007674,0,P005
N007682,6,P239
N007690,0,P146
N007698,4,P200
N007706,1,P094
N007714,4,P041
N007722,2,P138
N007730,3,P003
N007738,0,P094
N007746,0,P001
N007754,1,P002
N007762,3,P182
N007770,0,P238
N007778,1,P043
N007786,1,P002
N007794,5,P004
N007802,2,P083
N007810,2,P005
N007818,1,P240
N007826,2,P006
N007834,3,P073
N007842,0,P006
N007850,2,P003
N007858,4,P004
N007866,3,P003
N007874,1,P005
N007882,4,P215
N007890,0,P094
N007898,1,P094
N007906,5,P216
N007914,0,P227
N007922,1,P202
N007930,0,P094
N007938,1,P214
N007946,0,P221
N007954,5,P031
N007962,0,P003
N007970,5,P215
N007978,1,P057
N007986,3,P094
N007994,1,P094
N008002,3,P136
N008010,0,P002
N008018,1,P002
N008026,6,P017
N008034,1,P200
N008042,0,P181
N008050,1,P235
N008058,4,P094
N008066,4,P240
N008074,0,P250
N008082,4,P240
N008090,0,P013
N008098,0,P185
N008106,5,P004
N008114,1,P003
N008122,0,P094
N008130,2,P175
N008138,2,P026
N008146,0,P094
N008154,0,P200
N008162,0,P005
N008170,0,P099
N008178,1,P002
N008186,1,P005
N008194,3,P215
N008202,1,P241
N008210,4,P189
N008218,0,P200
N008226,4,P167
N008234,1,P003
N008242,3,P141
N008250,0,P020
N008258,1,P234
N008266,0,P005
N008274,0,P001
N008282,0,P229
N008290,4,P202
N008298,0,P002
N008306,3,P240
N008314,0,P001
N008322,0,P020
N008330,3,P004
N008338,2,P003
N008346,2,P071
N008354,1,P004
N008362,0,P001
N008370,1,P005
N008378,0,P152
N008386,1,P002
N008394,1,P044
N008402,0,P003
N008410,1,P070
N008418,2,P001
N008426,0,P137
N008434,0,P003
N008442,4,P001
N008450,1,P006
N008458,5,P094
N008466,1,P214
N008474,0,P059
N008482,2,P096
N008490,1,P005
N008498,1,P094
N008506,7,P194
N008514,0,P237
N008522,0,P096
N008530,4,P002
N008538,1,P094
N008546,2,P240
N008554,4,P215
N008562,1,P004
N008570,4,P143
N008578,0,P005
N008586,1,P235
N008594,1,P094
N008602,1,P071
N008610,5,P096
N008618,0,P094
N008626,2,P094
N008634,4,P004
N008642,5,P002
N008650,0,P001
N008658,2,P094
N008666,6,P006
N008674,1,P005
N008682,2,P004
N008690,4,P168
N008698,6,P136
N008706,0,P094
N008714,2,P006
N008722,0,P096
N008730,2,P073
N008738,2,P002
N008746,0,P002
N008754,0,P005
N008762,1,P004
N008770,0,P013
N008778,0,P240
N008786,1,P096
N008794,3,P003
N008802,0,P221
N008810,2,P031
N008818,4,P240
N008826,5,P042
N008834,6,P177
N008842,0,P058
N008850,5,P071
N008858,0,P078
N008866,0,P098
N008874,2,P087
N008882,0,P116
N008890,4,P004
N008898,1,P181
N008906,8,P057
N008914,0,P120
N008922,4,P020
N008930,0,P200
N008938,0,P004
N008946,1,P240
N008954,0,P042
N008962,3,P002
N008970,2,P003
N008978,7,P020
N008986,2,P089
N008994,2,P227
N009002,0,P004
N009010,1,P003
N009018,7,P137
N009026,8,P215
N009034,0,P209
N009042,0,P004
N009050,1,P094
N009058,1,P006
N009066,1,P001
N009074,1,P002
N009082,2,P240
N009090,6,P181
N009098,3,P146
N009106,1,P002
N009114,1,P006
N009122,2,P005
N009130,1,P056
N009138,0,P046
N009146,2,P020
N009154,0,P167
N009162,3,P002
N009170,1,P105
N009178,0,P096
N009186,4,P181
N009194,1,P094
N009202,2,P002
N009210,0,P180
N009218,1,P057
N009226,0,P002
N009234,0,P006
N009242,3,P001
N009250,3,P240
N009258,0,P094
N009266,3,P002
N009274,4,P061
N009282,0,P131
N009290,0,P094
N009298,0,P020
N009306,2,P001
N009314,0,P021
N009322,0,P020
N009330,0,P225
N009338,1,P094
N009346,0,P006
N009354,5,P246
N009362,2,P094
N009370,0,P002
N009378,2,P215
N009386,4,P003
N009394,3,P141
N009402,1,P094
N009410,1,P003
N009418,4,P094
N009426,7,P005
N009434,0,P088
N009442,0,P182
N009450,4,P146
N009458,5,P207
N009466,0,P046
N009474,0,P047
N009482,3,P073
N009490,4,P225
N009498,2,P004
N009506,6,P006
N009514,0,P004
N009522,2,P061
N009530,1,P094
N009538,0,P005
N009546,0,P002
N009554,3,P073
N009562,0,P002
N009570,0,P106
N009578,4,P004
N009586,0,P094
N009594,0,P006
N009602,7,P251
N009610,0,P054
N009618,0,P148
N009626,0,P140
N009634,0,P001
N009642,0,P006
N009650,0,P005
N009658,0,P094
N009666,2,P002
N009674,6,P020
N009682,0,P240
N009690,3,P240
N009698,0,P005
N009706,0,P141
N009714,0,P018
N009722,4,P202
N009730,1,P042
N009738,3,P003
N009746,0,P232
N009754,5,P094
N009762,1,P006
N009770,7,P136
N009778,0,P228
N009786,3,P094
N009794,2,P199
N009802,1,P004
N009810,1,P045
N009818,2,P002
N009826,2,P004
N009834,1,P044
N009842,1,P005
N009850,3,P235
N009858,3,P004
N009866,5,P240
N009874,0,P020
N009882,3,P003
N009890,2,P191
N009898,0,P200
N009906,6,P232
N009914,0,P047
N009922,0,P006
N009930,0,P151
N009938,4,P003
N009946,0,P232
N009954,4,P061
N009962,3,P002
N009970,4,P094
N009978,1,P001
N009986,4,P240
N009994,2,P003
N010002,2,P120
N010010,1,P033
N010018,1,P004
N010026,6,P094
N010034,1,P098
N010042,3,P003
N010050,5,P085
N010058,1,P003
N010066,0,P140
N010074,2,P120
N010082,1,P001
N010090,0,P180
N010098,0,P088
N010106,0,P002
N010114,3,P056
N010122,6,P240
N010130,2,P004
N010138,0,P004
N010146,2,P179
N010154,1,P215
N010162,6,P147
N010170,1,P002
N010178,1,P094
N010186,0,P003
N010194,2,P026
N010202,0,P002
N010210,0,P005
N010218,0,P036
N010226,0,P004
N010234,0,P094
N010242,2,P094
N010250,0,P181
N010258,0,P221
N010266,0,P005
N010274,0,P256
N010282,1,P004
N010290,1,P003
N010298,3,P002
N010306,0,P006
N010314,0,P001
N010322,0,P116
N010330,0,P005
N010338,2,P089
N010346,0,P003
N010354,5,P094
N010362,2,P002
N010370,3,P213
N010378,1,P059
N010386,1,P057
N010394,2,P006
N010402,4,P097
N010410,0,P002
N010418,4,P240
N010426,8,P094
N010434,0,P120
N010442,1,P240
N010450,0,P044
N010458,1,P001
N010466,3,P020
N010474,0,P001
N010482,2,P065
N010490,1,P006
N010498,0,P107
N010506,0,P058
N010514,3,P002
N010522,0,P003
N010530,2,P002
N010538,2,P005
N010546,5,P195
N010554,0,P021
N010562,4,P122
N010570,0,P001
N010578,0,P039
N010586,1,P258
N010594,0,P094
N010602,0,P091
N010610,1,P163
N010618,0,P001
N010626,2,P047
N010634,1,P005
N010642,3,P120
N010650,4,P002
N010658,0,P013
N010666,6,P006
N010674,3,P004
N010682,2,P255
N010690,1,P094
N010698,0,P237
N010706,3,P094
N010714,0,P004
N010722,0,P227
N010730,5,P006
N010738,0,P181
N010746,0,P005
N010754,0,P004
N010762,6,P200
N010770,0,P094
N010778,5,P001
N010786,4,P005
N010794,4,P100
N010802,2,P001
N010810,1,P180
N010818,0,P003
N010826,1,P006
N010834,0,P046
N010842,3,P002
N010850,0,P003
N010858,0,P003
N010866,2,P004
N010874,2,P094
N010882,0,P259
N010890,0,P003
N010898,4,P044
N010906,3,P003
N010914,0,P240
N010922,0,P191
N010930,6,P202
N010938,0,P094
N010946,0,P214
N010954,3,P094
N010962,0,P216
N010970,1,P094
N010978,0,P227
N010986,1,P001
N010994,0,P166
N011002,1,P181
N011010,0,P094
N011018,2,P186
N011026,1,P225
N011034,3,P038
N011042,6,P105
N011050,2,P094
N011058,0,P147
N011066,3,P006
N011074,0,P003
N011082,5,P094
N011090,0,P003
N011098,1,P190
N011106,4,P239
N011114,0,P241
N011122,0,P003
N011130,1,P006
N011138,0,P240
N011146,0,P001
N011154,1,P005
N011162,0,P013
N011170,1,P006
N011178,0,P002
N011186,0,P068
N011194,0,P004
N011202,0,P156
N011210,2,P006
N011218,3,P006
N011226,3,P004
N011234,0,P004
N011242,2,P020
N011250,0,P227
N011258,3,P002
N011266,2,P020
N011274,1,P020
N011282,1,P094
N011290,3,P094
N011298,4,P208
N011306,8,P005
N011314,2,P005
N011322,0,P249
N011330,2,P200
N011338,0,P002
N011346,0,P094
N011354,1,P028
N011362,2,P020
N011370,0,P013
N011378,0,P195
N011386,5,P075
N011394,1,P094
N011402,4,P003
N011410,5,P001
N011418,0,P114
N011426,5,P001
N011434,7,P006
N011442,3,P006
N011450,3,P228
N011458,3,P002
N011466,4,P044
N011474,1,P094
N011482,2,P001
N011490,0,P049
N011498,0,P020
N011506,2,P003
N011514,1,P094
N011522,4,P091
N011530,1,P002
N011538,0,P001
N011546,3,P028
N011554,5,P031
N011562,7,P026
N011570,6,P020
N011578,1,P020
N011586,0,P004
N011594,2,P004
N011602,2,P096
N011610,1,P013
N011618,0,P011
N011626,0,P002
N011634,4,P219
N011642,1,P004
N011650,4,P001
N011658,0,P004
N011666,1,P003
N011674,4,P172
N011682,2,P004
N011690,3,P130
N011698,0,P136
N011706,3,P002
N011714,0,P168
N011722,6,P006
N011730,6,P207
N011738,0,P065
N011746,6,P001
N011754,7,P094
N011762,0,P099
N011770,0,P004
N011778,0,P098
N011786,2,P020
N011794,1,P002
N011802,1,P005
N011810,1,P001
N011818,0,P006
N011826,2,P020
N011834,2,P094
N011842,1,P003
N011850,2,P240
N011858,1,P049
N011866,2,P202
N011874,1,P003
N011882,4,P099
N011890,1,P235
N011898,0,P094
N011906,2,P179
N011914,0,P001
N011922,0,P094
N011930,0,P006
N011938,1,P174
N011946,7,P111
N011954,2,P006
N011962,0,P001
N011970,3,P002
N011978,0,P106
