notice_id,candidate_count,portal_id
N000418,3,P097
N000426,6,P227
N000434,84,P001
N000442,0,P029
N000450,1,P260
N000458,27,P001
N000466,1,P240
N000474,82,P002
N000482,0,P089
N000490,31,P003
N000498,0,P232
N000506,4,P232
N000514,3,P006
N000522,67,P001
N000530,9,P172
N000538,0,P094
N000546,19,P087
N000554,6,P181
N000562,147,P002
N000570,1,P240
N000578,44,P225
N000586,14,P094
N000594,113,P005
N000602,1,P038
N000610,2,P232
N000618,79,P003
N000626,11,P004
N000634,145,P001
N000642,85,P002
N000650,331,P005
N000658,36,P002
N000666,51,P001
N000674,2,P094
N000682,0,P145
N000690,2,P094
N000698,0,P094
N000706,5,P041
N000714,12,P094
N000722,0,P183
N000730,10,P031
N000738,0,P216
N000746,7,P207
N000754,2,P003
N000762,4,P137
N000770,1,P044
N000778,0,P013
N000786,51,P004
N000794,0,P005
N000802,4,P003
N000810,38,P006
N000818,3,P094
N000826,8,P002
N000834,70,P001
N000842,0,P094
N000850,1,P122
N000858,14,P003
N000866,15,P003
N000874,4,P215
N000882,3,P094
N000890,25,P240
N000898,3,P240
N000906,1,P172
N000914,3,P021
N000922,4,P003
N000930,2,P026
N000938,123,P005
N000946,1,P088
N000954,0,P102
N000962,3,P215
N000970,2,P158
N000978,2,P020
N000986,3,P013
N000994,33,P003
N001002,68,P006
N001010,58,P005
N001018,8,P080
N001026,54,P003
N001034,340,P001
N001042,3,P255
N001050,2,P255
N001058,1,P006
N001066,14,P001
N001074,36,P005
N001082,115,P005
N001090,2,P076
N001098,2,P104
N001106,13,P094
N001114,302,P001
N001122,20,P182
N001130,4,P020
N001138,3,P004
N001146,0,P151
N001154,0,P240
N001162,14,P001
N001170,2,P146
N001178,0,P094
N001186,2,P227
N001194,1,P240
N001202,0,P044
N001210,1,P094
N001218,0,P013
N001226,102,P001
N001234,2,P240
N001242,46,P005
N001250,2,P020
N001258,4,P137
N001266,4,P238
N001274,11,P240
N001282,30,P001
N001290,1,P094
N001298,24,P006
N001306,7,P094
N001314,130,P005
N001322,2,P094
N001330,1,P004
N001338,13,P094
N001346,1,P148
N001354,14,P003
N001362,0,P136
N001370,75,P004
N001378,0,P094
N001386,4,P044
N001394,93,P003
N001402,182,P005
N001410,0,P088
N001418,1,P020
N001426,2,P141
N001434,7,P044
N001442,7,P005
N001450,3,P181
N001458,0,P094
N001466,1,P170
N001474,0,P010
N001482,3,P020
N001490,2,P143
N001498,268,P001
N001506,1,P221
N001514,0,P207
N001522,3,P001
N001530,3,P094
N001538,2,P003
N001546,92,P003
N001554,247,P005
N001562,9,P002
N001570,6,P094
N001578,92,P003
N001586,1,P003
N001594,23,P014
N001602,3,P006
N001610,7,P094
N001618,4,P005
N001626,0,P179
N001634,0,P094
N001642,8,P087
N001650,4,P094
N001658,6,P136
N001666,9,P003
N001674,5,P042
N001682,0,P217
N001690,50,P003
N001698,143,P005
N001706,1,P094
N001714,74,P001
N001722,168,P006
N001730,0,P020
N001738,5,P228
N001746,94,P003
N001754,1,P094
N001762,38,P004
N001770,0,P047
N001778,16,P027
N001786,3,P020
N001794,0,P098
N001802,1,P097
N001810,0,P026
N001818,36,P240
N001826,347,P005
N001834,4,P255
N001842,5,P006
N001850,16,P240
N001858,1,P071
N001866,70,P002
N001874,2,P251
N001882,0,P215
N001890,0,P143
N001898,10,P232
N001906,3,P094
N001914,73,P006
N001922,3,P101
N001930,78,P004
N001938,6,P094
N001946,4,P209
N001954,88,P006
N001962,3,P136
N001970,1,P246
N001978,316,P002
N001986,0,P201
N001994,5,P029
N002002,32,P005
N002010,3,P257
N002018,7,P001
N002026,53,P003
N002034,6,P094
N002042,148,P003
N002050,15,P003
N002058,101,P005
N002066,62,P003
N002074,6,P020
N002082,1,P190
N002090,70,P005
N002098,1,P181
N002106,3,P086
N002114,7,P228
N002122,1,P025
N002130,4,P240
N002138,4,P094
N002146,24,P136
N002154,7,P006
N002162,51,P006
N002170,133,P001
N002178,0,P240
N002186,0,P094
N002194,1,P227
N002202,25,P006
N002210,3,P020
N002218,4,P240
N002226,106,P004
N002234,1,P004
N002242,2,P234
N002250,0,P228
N002258,28,P002
N002266,0,P094
N002274,5,P094
N002282,7,P006
N002290,303,P005
N002298,0,P094
N002306,8,P003
N002314,0,P088
N002322,0,P180
N002330,11,P020
N002338,1,P045
N002346,156,P004
N002354,8,P094
N002362,0,P094
N002370,2,P217
N002378,3,P006
N002386,122,P001
N002394,50,P232
N002402,12,P005
N002410,0,P209
N002418,7,P020
N002426,310,P005
N002434,2,P056
N002442,2,P094
N002450,311,P005
N002458,1,P094
N002466,19,P004
N002474,5,P062
N002482,4,P094
N002490,7,P167
N002498,12,P004
N002506,10,P088
N002514,56,P240
N002522,0,P114
N002530,222,P005
N002538,5,P028
N002546,10,P200
N002554,0,P096
N002562,2,P094
N002570,23,P006
N002578,30,P005
N002586,0,P141
N002594,5,P246
N002602,4,P020
N002610,0,P094
N002618,6,P094
N002626,41,P005
N002634,346,P005
N002642,2,P094
N002650,0,P217
N002658,2,P260
N002666,1,P181
N002674,363,P005
N002682,0,P184
N002690,3,P067
N002698,30,P004
N002706,2,P003
N002714,1,P079
N002722,12,P002
N002730,5,P240
N002738,7,P234
N002746,3,P146
N002754,1,P225
N002762,3,P248
N002770,5,P006
N002778,2,P094
N002786,0,P006
N002794,6,P094
N002802,20,P002
N002810,7,P151
N002818,0,P096
N002826,8,P004
N002834,41,P004
N002842,0,P052
N002850,4,P106
N002858,1,P041
N002866,311,P001
N002874,3,P094
N002882,1,P004
N002890,79,P002
N002898,4,P056
N002906,0,P044
N002914,0,P021
N002922,0,P094
N002930,17,P004
N002938,0,P069
N002946,0,P006
N002954,32,P141
N002962,9,P240
N002970,73,P001
N002978,4,P094
N002986,0,P003
N002994,56,P005
N003002,11,P001
N003010,25,P020
N003018,157,P004
N003026,2,P217
N003034,80,P003
N003042,81,P004
N003050,133,P002
N003058,5,P138
N003066,86,P003
N003074,81,P005
N003082,81,P003
N003090,4,P189
N003098,21,P006
N003106,3,P094
N003114,2,P003
N003122,326,P001
N003130,97,P002
N003138,3,P204
N003146,2,P096
N003154,2,P002
N003162,5,P200
N003170,20,P157
N003178,4,P020
N003186,8,P215
N003194,4,P094
N003202,6,P094
N003210,1,P061
N003218,0,P167
N003226,13,P044
N003234,0,P094
N003242,0,P044
N003250,6,P061
N003258,19,P006
N003266,3,P094
N003274,1,P006
N003282,55,P002
N003290,5,P004
N003298,4,P200
N003306,252,P002
N003314,69,P003
N003322,3,P036
N003330,12,P001
N003338,3,P003
N003346,343,P001
N003354,2,P097
N003362,5,P094
N003370,0,P020
N003378,2,P215
N003386,8,P214
N003394,7,P255
N003402,13,P236
N003410,52,P212
N003418,1,P185
N003426,16,P006
N003434,180,P005
N003442,0,P088
N003450,2,P003
N003458,4,P122
N003466,2,P094
N003474,10,P044
N003482,4,P020
N003490,0,P046
N003498,4,P026
N003506,1,P094
N003514,15,P004
N003522,52,P004
N003530,6,P096
N003538,7,P240
N003546,0,P094
N003554,2,P094
N003562,0,P215
N003570,1,P120
N003578,27,P002
N003586,8,P217
N003594,1,P240
N003602,1,P213
N003610,41,P004
N003618,0,P094
N003626,57,P006
N003634,16,P005
N003642,5,P248
N003650,0,P235
N003658,6,P195
N003666,1,P120
N003674,218,P004
N003682,6,P020
N003690,40,P002
N003698,3,P175
N003706,7,P215
N003714,8,P003
N003722,0,P094
N003730,3,P013
N003738,1,P094
N003746,0,P232
N003754,78,P001
N003762,3,P240
N003770,11,P136
N003778,7,P161
N003786,54,P002
N003794,2,P094
N003802,0,P013
N003810,3,P004
N003818,1,P167
N003826,1,P017
N003834,146,P001
N003842,8,P136
N003850,0,P209
N003858,0,P094
N003866,5,P146
N003874,106,P002
N003882,10,P004
N003890,0,P013
N003898,26,P005
N003906,3,P026
N003914,11,P183
N003922,33,P006
N003930,10,P006
N003938,4,P003
N003946,1,P020
N003954,22,P005
N003962,0,P094
N003970,6,P179
N003978,99,P005
N003986,0,P228
N003994,139,P006
N004002,12,P003
N004010,8,P217
N004018,22,P094
N004026,2,P041
N004034,1,P094
N004042,2,P094
N004050,0,P189
N004058,23,P014
N004066,4,P035
N004074,22,P003
N004082,172,P004
N004090,43,P003
N004098,10,P005
N004106,79,P002
N004114,0,P037
N004122,21,P006
N004130,9,P006
N004138,20,P229
N004146,0,P195
N004154,4,P072
N004162,0,P221
N004170,17,P001
N004178,5,P006
N004186,33,P004
N004194,3,P215
N004202,4,P093
N004210,11,P240
N004218,8,P004
N004226,4,P213
N004234,3,P061
N004242,2,P094
N004250,8,P240
N004258,1,P231
N004266,6,P194
N004274,128,P001
N004282,5,P215
N004290,165,P004
N004298,4,P006
N004306,1,P044
N004314,0,P226
N004322,0,P004
N004330,5,P255
N004338,2,P168
N004346,0,P015
N004354,6,P044
N004362,43,P005
N004370,4,P088
N004378,2,P028
N004386,1,P013
N004394,214,P001
N004402,27,P189
N004410,259,P005
N004418,3,P006
N004426,47,P004
N004434,3,P098
N004442,5,P094
N004450,144,P004
N004458,0,P094
N004466,271,P001
N004474,42,P003
N004482,5,P018
N004490,263,P005
N004498,2,P011
N004506,2,P020
N004514,134,P001
N004522,19,P005
N004530,7,P094
N004538,162,P005
N004546,8,P202
N004554,156,P004
N004562,13,P039
N004570,3,P232
N004578,4,P006
N004586,84,P005
N004594,0,P094
N004602,10,P190
N004610,16,P217
N004618,82,P002
N004626,0,P241
N004634,124,P002
N004642,115,P005
N004650,118,P001
N004658,3,P189
N004666,2,P094
N004674,0,P006
N004682,1,P240
N004690,36,P094
N004698,9,P006
N004706,186,P006
N004714,3,P203
N004722,0,P020
N004730,21,P020
N004738,1,P213
N004746,16,P232
N004754,119,P005
N004762,227,P005
N004770,133,P004
N004778,14,P227
N004786,3,P073
N004794,3,P123
N004802,4,P028
N004810,79,P004
N004818,5,P020
N004826,1,P255
N004834,165,P001
N004842,2,P002
N004850,0,P217
N004858,3,P241
N004866,5,P001
N004874,1,P183
N004882,0,P057
N004890,66,P005
N004898,2,P005
N004906,4,P182
N004914,1,P044
N004922,215,P005
N004930,41,P004
N004938,1,P255
N004946,30,P006
N004954,3,P061
N004962,18,P004
N004970,7,P240
N004978,65,P006
N004986,62,P004
N004994,2,P029
N005002,2,P036
N005010,1,P124
N005018,1,P094
N005026,2,P240
N005034,8,P027
N005042,2,P065
N005050,3,P065
N005058,17,P003
N005066,4,P113
N005074,105,P001
N005082,0,P017
N005090,0,P240
N005098,0,P061
N005106,282,P005
N005114,13,P075
N005122,2,P094
N005130,257,P001
N005138,5,P094
N005146,186,P001
N005154,7,P071
N005162,199,P002
N005170,226,P005
N005178,7,P053
N005186,0,P094
N005194,22,P061
N005202,5,P006
N005210,3,P191
N005218,1,P204
N005226,47,P005
N005234,22,P094
N005242,3,P040
N005250,3,P094
N005258,98,P003
N005266,25,P004
N005274,272,P005
N005282,4,P175
N005290,0,P221
N005298,5,P020
N005306,9,P003
N005314,240,P005
N005322,4,P215
N005330,35,P004
N005338,44,P001
N005346,2,P039
N005354,106,P002
N005362,228,P002
N005370,0,P083
N005378,5,P094
N005386,0,P020
N005394,5,P241
N005402,2,P028
N005410,47,P006
N005418,3,P094
N005426,1,P200
N005434,0,P016
N005442,107,P005
N005450,3,P175
N005458,0,P215
N005466,235,P005
N005474,155,P003
N005482,122,P005
N005490,25,P006
N005498,3,P029
N005506,5,P094
N005514,36,P094
N005522,39,P001
N005530,0,P096
N005538,253,P002
N005546,5,P006
N005554,3,P044
N005562,0,P189
N005570,134,P005
N005578,36,P002
N005586,16,P094
N005594,2,P027
N005602,31,P004
N005610,0,P117
N005618,201,P001
N005626,0,P094
N005634,0,P238
N005642,163,P006
N005650,2,P153
N005658,51,P172
N005666,1,P094
N005674,4,P003
N005682,2,P044
N005690,1,P158
N005698,2,P227
N005706,6,P006
N005714,1,P073
N005722,7,P031
N005730,1,P091
N005738,6,P003
N005746,3,P006
N005754,4,P004
N005762,18,P002
N005770,7,P042
N005778,98,P005
N005786,3,P150
N005794,6,P228
N005802,0,P063
N005810,2,P157
N005818,1,P003
N005826,7,P094
N005834,111,P001
N005842,5,P044
N005850,0,P044
N005858,1,P054
N005866,297,P005
N005874,0,P200
N005882,15,P006
N005890,3,P094
N005898,1,P014
N005906,1,P203
N005914,0,P062
N005922,4,P091
N005930,2,P177
N005938,3,P203
N005946,8,P004
N005954,3,P122
N005962,0,P020
N005970,22,P094
N005978,0,P184
N005986,131,P002
N005994,24,P006
N006002,5,P005
N006010,6,P135
N006018,6,P020
N006026,0,P013
N006034,0,P240
N006042,0,P191
N006050,78,P003
N006058,4,P223
N006066,2,P060
N006074,77,P003
N006082,2,P044
N006090,1,P215
N006098,163,P005
N006106,8,P063
N006114,5,P216
N006122,0,P094
N006130,3,P093
N006138,84,P003
N006146,283,P005
N006154,1,P013
N006162,2,P007
N006170,0,P004
N006178,32,P002
N006186,9,P004
N006194,144,P002
N006202,0,P235
N006210,0,P094
N006218,3,P004
N006226,2,P203
N006234,2,P181
N006242,102,P004
N006250,2,P004
N006258,3,P181
N006266,3,P004
N006274,88,P002
N006282,5,P240
N006290,29,P006
N006298,169,P003
N006306,154,P004
N006314,3,P246
N006322,3,P002
N006330,1,P094
N006338,6,P166
N006346,6,P003
N006354,254,P001
N006362,36,P094
N006370,3,P096
N006378,94,P004
N006386,11,P136
N006394,149,P005
N006402,10,P020
N006410,8,P006
N006418,10,P006
N006426,0,P005
N006434,167,P002
N006442,69,P005
N006450,1,P002
N006458,2,P006
N006466,1,P031
N006474,2,P081
N006482,3,P191
N006490,3,P094
N006498,80,P004
N006506,7,P006
N006514,12,P003
N006522,6,P004
N006530,38,P094
N006538,238,P005
N006546,10,P004
N006554,113,P002
N006562,111,P005
N006570,2,P004
N006578,21,P002
N006586,48,P003
N006594,51,P111
N006602,5,P049
N006610,5,P088
N006618,72,P006
N006626,4,P089
N006634,54,P006
N006642,1,P094
N006650,10,P091
N006658,2,P214
N006666,4,P094
N006674,19,P020
N006682,81,P001
N006690,0,P155
N006698,68,P001
N006706,4,P252
N006714,8,P246
N006722,6,P005
N006730,69,P006
N006738,4,P106
N006746,142,P005
N006754,77,P006
N006762,2,P240
N006770,5,P003
N006778,5,P041
N006786,273,P005
N006794,23,P006
N006802,273,P005
N006810,10,P004
N006818,12,P004
N006826,195,P001
N006834,110,P005
N006842,5,P227
N006850,2,P238
N006858,4,P014
N006866,4,P094
N006874,10,P004
N006882,0,P094
N006890,2,P028
N006898,106,P005
N006906,3,P129
N006914,11,P027
N006922,4,P044
N006930,21,P006
N006938,2,P063
N006946,0,P229
N006954,313,P005
N006962,57,P001
N006970,3,P094
N006978,4,P094
N006986,3,P094
N006994,3,P069
N007002,59,P005
N007010,3,P094
N007018,2,P044
N007026,8,P141
N007034,0,P094
N007042,36,P004
N007050,0,P146
N007058,4,P001
N007066,0,P094
N007074,4,P168
N007082,0,P094
N007090,10,P019
N007098,2,P034
N007106,1,P240
N007114,82,P002
N007122,17,P005
N007130,19,P215
N007138,259,P005
N007146,1,P136
N007154,1,P006
N007162,2,P194
N007170,13,P223
N007178,4,P044
N007186,4,P213
N007194,0,P094
N007202,32,P004
N007210,3,P202
N007218,3,P114
N007226,73,P002
N007234,159,P003
N007242,19,P181
N007250,67,P006
N007258,0,P216
N007266,71,P005
N007274,4,P031
N007282,106,P001
N007290,96,P003
N007298,3,P240
N007306,17,P004
N007314,8,P003
N007322,1,P221
N007330,6,P003
N007338,1,P246
N007346,4,P094
N007354,20,P062
N007362,3,P038
N007370,4,P048
N007378,253,P001
N007386,0,P240
N007394,24,P006
N007402,6,P094
N007410,1,P058
N007418,3,P020
N007426,21,P004
N007434,1,P098
N007442,158,P002
N007450,6,P094
N007458,13,P004
N007466,15,P215
N007474,142,P002
N007482,4,P058
N007490,23,P004
N007498,2,P116
N007506,0,P218
N007514,6,P152
N007522,6,P136
N007530,1,P094
N007538,82,P006
N007546,2,P004
N007554,105,P004
N007562,57,P005
N007570,33,P005
N007578,125,P001
N007586,1,P053
N007594,109,P001
N007602,3,P003
N007610,7,P094
N007618,12,P004
N007626,4,P094
N007634,22,P094
N007642,0,P056
N007650,0,P025
N007658,5,P181
N007666,0,P044
N007674,268,P005
N007682,5,P239
N007690,5,P146
N007698,4,P200
N007706,1,P094
N007714,4,P041
N007722,2,P138
N007730,83,P003
N007738,0,P094
N007746,20,P001
N007754,162,P002
N007762,15,P182
N007770,4,P238
N007778,4,P043
N007786,113,P002
N007794,200,P004
N007802,23,P083
N007810,258,P005
N007818,5,P240
N007826,1,P006
N007834,3,P073
N007842,3,P006
N007850,172,P003
N007858,8,P004
N007866,4,P003
N007874,25,P005
N007882,5,P215
N007890,0,P094
N007898,1,P094
N007906,4,P216
N007914,0,P227
N007922,0,P202
N007930,3,P094
N007938,0,P214
N007946,0,P221
N007954,5,P031
N007962,156,P003
N007970,5,P215
N007978,1,P057
N007986,3,P094
N007994,6,P094
N008002,3,P136
N008010,30,P002
N008018,46,P002
N008026,8,P017
N008034,1,P200
N008042,0,P181
N008050,2,P235
N008058,4,P094
N008066,8,P240
N008074,7,P250
N008082,3,P240
N008090,0,P013
N008098,0,P185
N008106,28,P004
N008114,11,P003
N008122,0,P094
N008130,2,P175
N008138,2,P026
N008146,10,P094
N008154,2,P200
N008162,62,P005
N008170,0,P099
N008178,94,P002
N008186,76,P005
N008194,3,P215
N008202,1,P241
N008210,4,P189
N008218,1,P200
N008226,24,P167
N008234,102,P003
N008242,6,P141
N008250,1,P020
N008258,1,P234
N008266,106,P005
N008274,198,P001
N008282,1,P229
N008290,3,P202
N008298,99,P002
N008306,3,P240
N008314,143,P001
N008322,0,P020
N008330,14,P004
N008338,80,P003
N008346,2,P071
N008354,3,P004
N008362,297,P001
N008370,182,P005
N008378,0,P152
N008386,18,P002
N008394,19,P044
N008402,1,P003
N008410,2,P070
N008418,175,P001
N008426,0,P137
N008434,13,P003
N008442,191,P001
N008450,1,P006
N008458,5,P094
N008466,1,P214
N008474,0,P059
N008482,3,P096
N008490,60,P005
N008498,0,P094
N008506,8,P194
N008514,0,P237
N008522,0,P096
N008530,62,P002
N008538,0,P094
N008546,4,P240
N008554,3,P215
N008562,6,P004
N008570,4,P143
N008578,118,P005
N008586,1,P235
N008594,1,P094
N008602,2,P071
N008610,6,P096
N008618,31,P094
N008626,5,P094
N008634,16,P004
N008642,82,P002
N008650,93,P001
N008658,0,P094
N008666,6,P006
N008674,15,P005
N008682,100,P004
N008690,3,P168
N008698,6,P136
N008706,6,P094
N008714,5,P006
N008722,0,P096
N008730,2,P073
N008738,81,P002
N008746,1,P002
N008754,38,P005
N008762,1,P004
N008770,4,P013
N008778,0,P240
N008786,1,P096
N008794,54,P003
N008802,0,P221
N008810,2,P031
N008818,3,P240
N008826,4,P042
N008834,6,P177
N008842,0,P058
N008850,5,P071
N008858,0,P078
N008866,0,P098
N008874,3,P087
N008882,13,P116
N008890,9,P004
N008898,8,P181
N008906,64,P057
N008914,0,P120
N008922,3,P020
N008930,2,P200
N008938,3,P004
N008946,8,P240
N008954,1,P042
N008962,34,P002
N008970,1,P003
N008978,7,P020
N008986,1,P089
N008994,4,P227
N009002,34,P004
N009010,109,P003
N009018,12,P137
N009026,7,P215
N009034,0,P209
N009042,4,P004
N009050,1,P094
N009058,16,P006
N009066,119,P001
N009074,8,P002
N009082,10,P240
N009090,6,P181
N009098,3,P146
N009106,203,P002
N009114,19,P006
N009122,1,P005
N009130,1,P056
N009138,2,P046
N009146,2,P020
N009154,0,P167
N009162,7,P002
N009170,1,P105
N009178,0,P096
N009186,3,P181
N009194,1,P094
N009202,12,P002
N009210,0,P180
N009218,0,P057
N009226,3,P002
N009234,4,P006
N009242,116,P001
N009250,3,P240
N009258,1,P094
N009266,52,P002
N009274,5,P061
N009282,0,P131
N009290,10,P094
N009298,0,P020
N009306,134,P001
N009314,0,P021
N009322,0,P020
N009330,0,P225
N009338,1,P094
N009346,3,P006
N009354,5,P246
N009362,1,P094
N009370,5,P002
N009378,13,P215
N009386,160,P003
N009394,4,P141
N009402,1,P094
N009410,12,P003
N009418,4,P094
N009426,198,P005
N009434,0,P088
N009442,1,P182
N009450,4,P146
N009458,4,P207
N009466,0,P046
N009474,1,P047
N009482,3,P073
N009490,3,P225
N009498,2,P004
N009506,87,P006
N009514,5,P004
N009522,3,P061
N009530,1,P094
N009538,16,P005
N009546,29,P002
N009554,3,P073
N009562,83,P002
N009570,0,P106
N009578,3,P004
N009586,1,P094
N009594,98,P006
N009602,6,P251
N009610,3,P054
N009618,2,P148
N009626,0,P140
N009634,123,P001
N009642,2,P006
N009650,5,P005
N009658,4,P094
N009666,264,P002
N009674,4,P020
N009682,0,P240
N009690,3,P240
N009698,122,P005
N009706,0,P141
N009714,2,P018
N009722,3,P202
N009730,2,P042
N009738,14,P003
N009746,0,P232
N009754,3,P094
N009762,90,P006
N009770,7,P136
N009778,0,P228
N009786,4,P094
N009794,2,P199
N009802,69,P004
N009810,3,P045
N009818,4,P002
N009826,41,P004
N009834,2,P044
N009842,71,P005
N009850,4,P235
N009858,168,P004
N009866,10,P240
N009874,0,P020
N009882,5,P003
N009890,2,P191
N009898,0,P200
N009906,9,P232
N009914,3,P047
N009922,7,P006
N009930,0,P151
N009938,3,P003
N009946,2,P232
N009954,8,P061
N009962,34,P002
N009970,3,P094
N009978,71,P001
N009986,5,P240
N009994,6,P003
N010002,0,P120
N010010,1,P033
N010018,2,P004
N010026,6,P094
N010034,50,P098
N010042,159,P003
N010050,5,P085
N010058,10,P003
N010066,2,P140
N010074,0,P120
N010082,208,P001
N010090,0,P180
N010098,0,P088
N010106,118,P002
N010114,4,P056
N010122,7,P240
N010130,4,P004
N010138,27,P004
N010146,3,P179
N010154,1,P215
N010162,7,P147
N010170,69,P002
N010178,3,P094
N010186,103,P003
N010194,2,P026
N010202,46,P002
N010210,112,P005
N010218,0,P036
N010226,95,P004
N010234,0,P094
N010242,1,P094
N010250,0,P181
N010258,1,P221
N010266,0,P005
N010274,0,P256
N010282,133,P004
N010290,67,P003
N010298,130,P002
N010306,17,P006
N010314,167,P001
N010322,0,P116
N010330,130,P005
N010338,2,P089
N010346,68,P003
N010354,6,P094
N010362,295,P002
N010370,22,P213
N010378,1,P059
N010386,1,P057
N010394,43,P006
N010402,4,P097
N010410,39,P002
N010418,59,P240
N010426,8,P094
N010434,0,P120
N010442,3,P240
N010450,0,P044
N010458,6,P001
N010466,13,P020
N010474,3,P001
N010482,2,P065
N010490,5,P006
N010498,0,P107
N010506,0,P058
N010514,3,P002
N010522,75,P003
N010530,2,P002
N010538,342,P005
N010546,14,P195
N010554,0,P021
N010562,4,P122
N010570,235,P001
N010578,0,P039
N010586,2,P258
N010594,3,P094
N010602,0,P091
N010610,1,P163
N010618,196,P001
N010626,2,P047
N010634,102,P005
N010642,2,P120
N010650,13,P002
N010658,2,P013
N010666,6,P006
N010674,23,P004
N010682,2,P255
N010690,2,P094
N010698,0,P237
N010706,3,P094
N010714,15,P004
N010722,0,P227
N010730,6,P006
N010738,0,P181
N010746,215,P005
N010754,8,P004
N010762,6,P200
N010770,0,P094
N010778,227,P001
N010786,35,P005
N010794,7,P100
N010802,23,P001
N010810,1,P180
N010818,7,P003
N010826,57,P006
N010834,7,P046
N010842,8,P002
N010850,23,P003
N010858,67,P003
N010866,19,P004
N010874,1,P094
N010882,0,P259
N010890,7,P003
N010898,4,P044
N010906,7,P003
N010914,0,P240
N010922,0,P191
N010930,5,P202
N010938,11,P094
N010946,0,P214
N010954,2,P094
N010962,0,P216
N010970,1,P094
N010978,6,P227
N010986,28,P001
N010994,0,P166
N011002,2,P181
N011010,0,P094
N011018,3,P186
N011026,2,P225
N011034,3,P038
N011042,6,P105
N011050,2,P094
N011058,2,P147
N011066,26,P006
N011074,0,P003
N011082,5,P094
N011090,12,P003
N011098,24,P190
N011106,8,P239
N011114,0,P241
N011122,28,P003
N011130,1,P006
N011138,0,P240
N011146,124,P001
N011154,109,P005
N011162,0,P013
N011170,77,P006
N011178,52,P002
N011186,10,P068
N011194,80,P004
N011202,11,P156
N011210,108,P006
N011218,9,P006
